family,method,encoder,dict_learner,dict_learner_impl,implementation,dataset,atoms,classifier,source,n_seeds,status,macro_precision,macro_recall,macro_f1,macro_pr_auc,minority_precision,minority_recall,minority_f1,minority_pr_auc,accuracy,roc_auc,mcc,macro_f1_std,minority_f1_std,minority_pr_auc_std,mcc_std,roc_auc_std,threshold,fit_seconds,run_started,run_id
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,512,LinearSVM,mccv,5,ok,0.628211,0.687801,0.647971,0.612327,0.285187,0.431538,0.338567,0.239201,0.920014,0.811457,0.308381,0.018572,0.030297,0.028921,0.029714,0.013339,,100.46,20260803_135356,mc_cv_wl_online_dl_nci_full_atoms512_20260803_135356_20260803_142556
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,512,RandomForest,mccv,5,ok,0.688615,0.661682,0.672493,0.658951,0.40907,0.349231,0.373861,0.333596,0.944811,0.804963,0.348007,0.01251,0.021808,0.016728,0.028585,0.007307,,100.46,20260803_135356,mc_cv_wl_online_dl_nci_full_atoms512_20260803_135356_20260803_142556
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,1024,LogisticRegression,mccv,5,ok,0.626808,0.668795,0.642817,0.605802,0.28438,0.385385,0.325025,0.228083,0.925609,0.796061,0.291715,0.01277,0.027758,0.022021,0.031486,0.01594,,257.47,20260803_144647,mc_cv_wl_online_dl_nci_full_atoms1024_20260803_144647_20260803_154435
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,1024,GradientBoosting,mccv,5,ok,0.603496,0.589745,0.589723,0.574872,0.245466,0.220769,0.219433,0.173087,0.924093,0.709382,0.187486,0.024333,0.039172,0.046533,0.052224,0.012343,,257.47,20260803_144647,mc_cv_wl_online_dl_nci_full_atoms1024_20260803_144647_20260803_154435
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,1024,LinearSVM,mccv,5,ok,0.617682,0.662406,0.632803,0.595653,0.266656,0.376923,0.307498,0.208808,0.921097,0.786341,0.274563,0.011052,0.024513,0.02076,0.028902,0.016371,,257.47,20260803_144647,mc_cv_wl_online_dl_nci_full_atoms1024_20260803_144647_20260803_154435
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,1024,RandomForest,mccv,5,ok,0.622871,0.6352,0.62121,0.595039,0.279759,0.320769,0.284839,0.209475,0.920123,0.758555,0.252326,0.037212,0.06108,0.064003,0.070142,0.018748,,257.47,20260803_144647,mc_cv_wl_online_dl_nci_full_atoms1024_20260803_144647_20260803_154435
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,2048,LogisticRegression,mccv,5,ok,0.651595,0.662452,0.654525,0.61231,0.334769,0.360769,0.342809,0.242554,0.935824,0.787899,0.31201,0.015445,0.032588,0.017821,0.031216,0.005936,,1096.24,20260803_165920,mc_cv_wl_online_dl_nci_full_atoms2048_20260803_165920_20260803_195738
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,2048,GradientBoosting,mccv,5,ok,0.573746,0.576075,0.571351,0.556194,0.187195,0.193846,0.183516,0.141225,0.922433,0.66214,0.147333,0.01536,0.037574,0.018233,0.035517,0.022627,,1096.24,20260803_165920,mc_cv_wl_online_dl_nci_full_atoms2048_20260803_165920_20260803_195738
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,2048,LinearSVM,mccv,5,ok,0.63137,0.658023,0.642807,0.599889,0.294666,0.358462,0.322821,0.218796,0.929471,0.776869,0.287913,0.01141,0.021776,0.016671,0.023168,0.009597,,1096.24,20260803_165920,mc_cv_wl_online_dl_nci_full_atoms2048_20260803_165920_20260803_195738
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,2048,RandomForest,mccv,5,ok,0.59118,0.611892,0.593411,0.570573,0.21851,0.281538,0.234099,0.164217,0.911243,0.724966,0.197577,0.023744,0.036003,0.030947,0.041827,0.023843,,1096.24,20260803_165920,mc_cv_wl_online_dl_nci_full_atoms2048_20260803_165920_20260803_195738
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,4096,LogisticRegression,mccv,5,ok,0.645759,0.66237,0.65259,0.604948,0.323093,0.362308,0.339778,0.233341,0.934272,0.755388,0.306956,0.015457,0.030943,0.02116,0.031655,0.012016,,4069.7,20260803_201616,mc_cv_wl_online_dl_nci_full_atoms4096_20260803_201616_20260804_080708
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,4096,GradientBoosting,mccv,5,ok,0.546783,0.548035,0.543533,0.539482,0.135914,0.15,0.135445,0.111046,0.908717,0.631343,0.092725,0.017476,0.026151,0.022699,0.033131,0.025191,,4069.7,20260803_201616,mc_cv_wl_online_dl_nci_full_atoms4096_20260803_201616_20260804_080708
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,4096,LinearSVM,mccv,5,ok,0.644281,0.644648,0.643348,0.59623,0.32189,0.323077,0.320266,0.215713,0.93604,0.7506,0.288025,0.010938,0.023199,0.02105,0.021375,0.012596,,4069.7,20260803_201616,mc_cv_wl_online_dl_nci_full_atoms4096_20260803_201616_20260804_080708
pipeline,wl+online_dl,wl,online_dl,online_dl,wl_online_dl,nci_full,4096,RandomForest,mccv,5,ok,0.556147,0.592924,0.565447,0.553888,0.150119,0.26,0.187347,0.13383,0.894604,0.688313,0.143413,0.014904,0.027773,0.019346,0.031766,0.027021,,4069.7,20260803_201616,mc_cv_wl_online_dl_nci_full_atoms4096_20260803_201616_20260804_080708
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,32,LogisticRegression,mccv,2,ok,0.576047,0.613555,0.58942,0.571861,0.188072,0.288462,0.227676,0.16431,0.908139,0.750996,0.185848,0.00449,0.007712,0.024097,0.008329,0.004009,,10.78,20260808_115406,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms32_20260808_115406_20260808_115526
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,32,GradientBoosting,mccv,2,ok,0.633316,0.627378,0.629752,0.602616,0.301621,0.288462,0.293859,0.221679,0.934488,0.783364,0.260213,0.020009,0.03533,0.011296,0.040595,0.00074,,10.78,20260808_115406,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms32_20260808_115406_20260808_115526
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,32,LinearSVM,mccv,2,ok,0.576623,0.613791,0.589962,0.571802,0.189206,0.288462,0.228507,0.164575,0.908591,0.750354,0.186746,0.002062,0.0032,0.022843,0.003426,0.004482,,10.78,20260808_115406,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms32_20260808_115406_20260808_115526
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,32,RandomForest,mccv,2,ok,0.693303,0.665482,0.677345,0.648258,0.418101,0.355769,0.38286,0.312256,0.946129,0.804528,0.357031,0.00415,0.005591,0.012043,0.011533,0.020914,,10.78,20260808_115406,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms32_20260808_115406_20260808_115526
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,64,LogisticRegression,mccv,2,ok,0.615346,0.63612,0.622402,0.607151,0.264669,0.317308,0.28441,0.227928,0.925014,0.809055,0.248976,0.004864,0.001845,0.004272,0.004073,0.015085,,11.35,20260808_115551,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms64_20260808_115551_20260808_115714
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,64,GradientBoosting,mccv,2,ok,0.638235,0.653715,0.644616,0.628796,0.308865,0.346154,0.324817,0.272671,0.932413,0.804157,0.290887,0.003968,0.003774,0.027258,0.005647,0.029195,,11.35,20260808_115551,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms64_20260808_115551_20260808_115714
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,64,LinearSVM,mccv,2,ok,0.609407,0.632321,0.619432,0.605546,0.253182,0.309615,0.278563,0.224779,0.924743,0.809988,0.240638,0.002523,0.004491,0.00928,0.004833,0.011229,,11.35,20260808_115551,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms64_20260808_115551_20260808_115714
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,64,RandomForest,mccv,2,ok,0.729132,0.669662,0.694251,0.67543,0.489474,0.357692,0.413333,0.365958,0.952355,0.82161,0.394335,0.003276,0.006285,0.006205,0.006632,0.024637,,11.35,20260808_115551,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms64_20260808_115551_20260808_115714
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,128,LogisticRegression,mccv,5,ok,0.660604,0.686354,0.670904,0.651013,0.350462,0.410769,0.375512,0.314902,0.936077,0.832664,0.344898,0.010593,0.021211,0.027504,0.020894,0.012045,,11.92,20260802_230147,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms128_20260802_230147_20260802_230522
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,128,GradientBoosting,mccv,5,ok,0.660584,0.679804,0.668651,0.652666,0.351092,0.396154,0.370563,0.319642,0.936835,0.817514,0.33915,0.014526,0.02744,0.014436,0.028812,0.011357,,11.92,20260802_230147,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms128_20260802_230147_20260802_230522
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,128,LinearSVM,mccv,5,ok,0.653124,0.697953,0.671127,0.645306,0.334282,0.439231,0.378012,0.303632,0.932395,0.831823,0.347544,0.015244,0.029877,0.026463,0.031455,0.012516,,11.92,20260802_230147,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms128_20260802_230147_20260802_230522
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,128,RandomForest,mccv,5,ok,0.745852,0.711325,0.722879,0.71022,0.518865,0.444615,0.470371,0.432884,0.953005,0.85203,0.452201,0.014035,0.026499,0.037913,0.027677,0.009159,,11.92,20260802_230147,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms128_20260802_230147_20260802_230522
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,256,LogisticRegression,mccv,5,ok,0.693629,0.690848,0.689823,0.667052,0.416244,0.411538,0.409085,0.347351,0.943945,0.828734,0.382418,0.016518,0.029865,0.042078,0.032658,0.012797,,13.24,20260802_235451,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms256_20260802_235451_20260802_235846
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,256,GradientBoosting,mccv,5,ok,0.661817,0.66055,0.657443,0.635879,0.355433,0.354615,0.347595,0.287108,0.937773,0.799933,0.319289,0.017682,0.034269,0.045718,0.031186,0.012022,,13.24,20260802_235451,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms256_20260802_235451_20260802_235846
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,256,LinearSVM,mccv,5,ok,0.684003,0.673049,0.677366,0.653771,0.398722,0.374615,0.384362,0.321471,0.943476,0.823026,0.356072,0.018917,0.035088,0.037458,0.037906,0.015072,,13.24,20260802_235451,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms256_20260802_235451_20260802_235846
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,256,RandomForest,mccv,5,ok,0.732105,0.688085,0.705155,0.699108,0.49362,0.396923,0.435427,0.411186,0.951922,0.841593,0.415835,0.012279,0.024826,0.024577,0.025264,0.012821,,13.24,20260802_235451,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms256_20260802_235451_20260802_235846
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,512,LogisticRegression,mccv,5,ok,0.711512,0.699141,0.704139,0.678425,0.451299,0.423846,0.435208,0.369552,0.948601,0.839889,0.409644,0.015369,0.030448,0.038068,0.02992,0.018307,,14.13,20260803_000015,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms512_20260803_000015_20260803_000447
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,512,GradientBoosting,mccv,5,ok,0.66033,0.664087,0.660497,0.638365,0.352135,0.361538,0.353437,0.292634,0.938242,0.800878,0.323016,0.021686,0.042215,0.032533,0.043325,0.019395,,14.13,20260803_000015,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms512_20260803_000015_20260803_000447
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,512,LinearSVM,mccv,5,ok,0.706299,0.685775,0.69422,0.661817,0.442157,0.396923,0.415921,0.337593,0.947518,0.827566,0.390502,0.008558,0.014424,0.040746,0.019438,0.019155,,14.13,20260803_000015,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms512_20260803_000015_20260803_000447
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,512,RandomForest,mccv,5,ok,0.738037,0.713689,0.72504,0.709578,0.503048,0.449231,0.474501,0.43165,0.95333,0.851128,0.451019,0.013325,0.025568,0.04855,0.026559,0.021826,,14.13,20260803_000015,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms512_20260803_000015_20260803_000447
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,1024,LogisticRegression,mccv,5,ok,0.69707,0.688737,0.691596,0.653694,0.423368,0.405385,0.411776,0.320919,0.945497,0.830828,0.384699,0.01227,0.022185,0.033276,0.025101,0.019298,,15.13,20260803_001025,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms1024_20260803_001025_20260803_001612
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,1024,GradientBoosting,mccv,5,ok,0.663943,0.659511,0.660884,0.635522,0.359847,0.35,0.353248,0.286757,0.939975,0.802418,0.322761,0.013695,0.026678,0.035793,0.027604,0.011081,,15.13,20260803_001025,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms1024_20260803_001025_20260803_001612
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,1024,LinearSVM,mccv,5,ok,0.655442,0.691901,0.669481,0.639812,0.339529,0.425385,0.374153,0.29473,0.933406,0.814665,0.343999,0.003973,0.009762,0.039237,0.010976,0.021471,,15.13,20260803_001025,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms1024_20260803_001025_20260803_001612
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,1024,RandomForest,mccv,5,ok,0.740389,0.707725,0.719421,0.699714,0.508295,0.436923,0.463373,0.411889,0.953113,0.848753,0.444026,0.022401,0.045175,0.061768,0.037753,0.036946,,15.13,20260803_001025,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms1024_20260803_001025_20260803_001612
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,2048,LogisticRegression,mccv,5,ok,0.69822,0.686612,0.691732,0.663838,0.425894,0.4,0.411586,0.340948,0.946327,0.830378,0.384254,0.015696,0.029927,0.03901,0.031162,0.01179,,16.95,20260803_001651,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms2048_20260803_001651_20260803_002504
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,2048,GradientBoosting,mccv,5,ok,0.662389,0.633679,0.64052,0.621687,0.359168,0.297692,0.313515,0.260111,0.938134,0.78796,0.289877,0.01237,0.016909,0.026103,0.022875,0.015726,,16.95,20260803_001651,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms2048_20260803_001651_20260803_002504
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,2048,LinearSVM,mccv,5,ok,0.670766,0.685347,0.675935,0.651965,0.370949,0.405385,0.383954,0.31899,0.939036,0.813389,0.354369,0.016369,0.031306,0.037211,0.032837,0.016644,,16.95,20260803_001651,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms2048_20260803_001651_20260803_002504
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,2048,RandomForest,mccv,5,ok,0.735473,0.70205,0.716791,0.705312,0.499037,0.425385,0.458286,0.422748,0.952752,0.851681,0.435811,0.013836,0.026056,0.036518,0.028333,0.01201,,16.95,20260803_001651,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms2048_20260803_001651_20260803_002504
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,4096,LogisticRegression,mccv,5,ok,0.63258,0.668815,0.64609,0.614482,0.295953,0.383077,0.330407,0.243918,0.927739,0.808715,0.2978,0.012364,0.026267,0.028936,0.030754,0.014774,,32.63,20260803_002600,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms4096_20260803_002600_20260803_004544
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,4096,GradientBoosting,mccv,5,ok,0.624849,0.658897,0.638508,0.607176,0.281474,0.363846,0.316001,0.238466,0.926259,0.74077,0.28114,0.008191,0.016644,0.012398,0.018072,0.016984,,32.63,20260803_002600,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms4096_20260803_002600_20260803_004544
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,4096,LinearSVM,mccv,5,ok,0.621652,0.65565,0.63489,0.598545,0.275374,0.357692,0.309092,0.213212,0.925645,0.792437,0.274379,0.019481,0.039172,0.031369,0.042687,0.014121,,32.63,20260803_002600,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms4096_20260803_002600_20260803_004544
pipeline,wl+frozen_ksvd,wl,frozen_ksvd,frozen_ksvd_gpu,wl_frozen_ksvd_gpu,nci_full,4096,RandomForest,mccv,5,ok,0.714666,0.685901,0.695558,0.673006,0.458881,0.396154,0.418097,0.360174,0.948457,0.826608,0.39632,0.006777,0.014868,0.015376,0.015225,0.012177,,32.63,20260803_002600,mc_cv_wl_frozen_ksvd_gpu_nci_full_atoms4096_20260803_002600_20260803_004544
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,32,LogisticRegression,mccv,5,ok,0.557456,0.613702,0.565545,0.55772,0.150288,0.32,0.196529,0.134158,0.879841,0.749688,0.158808,0.010199,0.021271,0.011799,0.027397,0.017336,,12.07,20260802_153540,mc_cv_wl_bayesian_gpu_nci_full_atoms32_20260802_153540_20260802_154000
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,32,GradientBoosting,mccv,5,ok,0.579599,0.613689,0.590622,0.570569,0.195156,0.286154,0.228821,0.159911,0.910485,0.753691,0.189089,0.014746,0.031018,0.022717,0.031621,0.016721,,12.07,20260802_153540,mc_cv_wl_bayesian_gpu_nci_full_atoms32_20260802_153540_20260802_154000
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,32,LinearSVM,mccv,5,ok,0.559252,0.613993,0.567394,0.558701,0.153886,0.318462,0.199107,0.136443,0.88179,0.749644,0.161384,0.011825,0.021296,0.011487,0.026588,0.018142,,12.07,20260802_153540,mc_cv_wl_bayesian_gpu_nci_full_atoms32_20260802_153540_20260802_154000
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,32,RandomForest,mccv,5,ok,0.626357,0.633359,0.626132,0.603356,0.287022,0.305385,0.288814,0.224546,0.930554,0.78305,0.25674,0.017241,0.036604,0.037919,0.035863,0.019759,,12.07,20260802_153540,mc_cv_wl_bayesian_gpu_nci_full_atoms32_20260802_153540_20260802_154000
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,64,LogisticRegression,mccv,5,ok,0.567256,0.650021,0.582499,0.565498,0.166227,0.401538,0.233057,0.147371,0.875185,0.776537,0.200078,0.011462,0.01202,0.017032,0.009955,0.010696,,13.87,20260802_150010,mc_cv_wl_bayesian_gpu_nci_full_atoms64_20260802_150010_20260802_150545
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,64,GradientBoosting,mccv,5,ok,0.580599,0.634565,0.597237,0.575025,0.195001,0.339231,0.246804,0.167835,0.902184,0.76112,0.207976,0.016433,0.027499,0.013822,0.02924,0.015542,,13.87,20260802_150010,mc_cv_wl_bayesian_gpu_nci_full_atoms64_20260802_150010_20260802_150545
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,64,LinearSVM,mccv,5,ok,0.570752,0.653006,0.587282,0.566816,0.172997,0.403077,0.240114,0.150003,0.87948,0.777653,0.207302,0.012163,0.014909,0.017018,0.013787,0.010808,,13.87,20260802_150010,mc_cv_wl_bayesian_gpu_nci_full_atoms64_20260802_150010_20260802_150545
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,64,RandomForest,mccv,5,ok,0.601774,0.650698,0.615266,0.59417,0.235801,0.363846,0.278327,0.206099,0.91063,0.781348,0.244674,0.013807,0.017541,0.020271,0.017088,0.025373,,13.87,20260802_150010,mc_cv_wl_bayesian_gpu_nci_full_atoms64_20260802_150010_20260802_150545
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,128,LogisticRegression,mccv,5,ok,0.591836,0.658059,0.612415,0.583832,0.215147,0.385385,0.275595,0.182695,0.905143,0.798307,0.240749,0.011047,0.021658,0.021097,0.025183,0.020257,,16.02,20260802_154328,mc_cv_wl_bayesian_gpu_nci_full_atoms128_20260802_154328_20260802_155113
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,128,GradientBoosting,mccv,5,ok,0.589263,0.615698,0.599156,0.583147,0.214397,0.281538,0.24141,0.186537,0.918498,0.752361,0.202547,0.027993,0.05639,0.042196,0.057132,0.01787,,16.02,20260802_154328,mc_cv_wl_bayesian_gpu_nci_full_atoms128_20260802_154328_20260802_155113
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,128,LinearSVM,mccv,5,ok,0.592869,0.663801,0.613204,0.585069,0.216567,0.400769,0.27895,0.185056,0.902148,0.799426,0.245782,0.011829,0.016572,0.023934,0.015591,0.018532,,16.02,20260802_154328,mc_cv_wl_bayesian_gpu_nci_full_atoms128_20260802_154328_20260802_155113
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,128,RandomForest,mccv,5,ok,0.622581,0.644586,0.630848,0.604327,0.278349,0.332308,0.299922,0.226956,0.927558,0.779636,0.26508,0.011385,0.023298,0.038855,0.024354,0.014573,,16.02,20260802_154328,mc_cv_wl_bayesian_gpu_nci_full_atoms128_20260802_154328_20260802_155113
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,256,LogisticRegression,mccv,5,ok,0.585443,0.624545,0.597776,0.572168,0.20577,0.309231,0.243309,0.161602,0.910269,0.771623,0.204884,0.004199,0.011481,0.008042,0.01324,0.005762,,22.91,20260802_182312,mc_cv_wl_bayesian_gpu_nci_full_atoms256_20260802_182312_20260802_183536
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,256,GradientBoosting,mccv,5,ok,0.563638,0.616495,0.575052,0.561157,0.162601,0.313846,0.209023,0.145109,0.890742,0.720617,0.170318,0.007074,0.021128,0.022061,0.027456,0.017227,,22.91,20260802_182312,mc_cv_wl_bayesian_gpu_nci_full_atoms256_20260802_182312_20260802_183536
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,256,LinearSVM,mccv,5,ok,0.584472,0.631612,0.59972,0.573421,0.203099,0.326923,0.248647,0.164275,0.907706,0.77089,0.210163,0.002147,0.009121,0.007115,0.011782,0.005442,,22.91,20260802_182312,mc_cv_wl_bayesian_gpu_nci_full_atoms256_20260802_182312_20260802_183536
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,256,RandomForest,mccv,5,ok,0.575909,0.626492,0.589202,0.569652,0.186328,0.328462,0.234074,0.161454,0.896553,0.730685,0.194715,0.020883,0.025907,0.02231,0.024777,0.015625,,22.91,20260802_182312,mc_cv_wl_bayesian_gpu_nci_full_atoms256_20260802_182312_20260802_183536
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,512,LogisticRegression,mccv,5,ok,0.566294,0.636319,0.580287,0.563865,0.1658,0.365385,0.22474,0.147349,0.881826,0.749244,0.188869,0.013848,0.022098,0.022635,0.027035,0.026289,,34.68,20260802_162818,mc_cv_wl_bayesian_gpu_nci_full_atoms512_20260802_162818_20260802_164900
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,512,GradientBoosting,mccv,5,ok,0.561389,0.600254,0.56862,0.55034,0.159826,0.28,0.196225,0.126196,0.890453,0.695953,0.15428,0.020769,0.030186,0.021785,0.033752,0.027585,,34.68,20260802_162818,mc_cv_wl_bayesian_gpu_nci_full_atoms512_20260802_162818_20260802_164900
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,512,LinearSVM,mccv,5,ok,0.573718,0.618582,0.586824,0.563914,0.182803,0.306923,0.226619,0.147189,0.900993,0.750732,0.186102,0.016128,0.025818,0.020438,0.026893,0.022841,,34.68,20260802_162818,mc_cv_wl_bayesian_gpu_nci_full_atoms512_20260802_162818_20260802_164900
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,512,RandomForest,mccv,5,ok,0.555662,0.597991,0.565367,0.54623,0.148586,0.273846,0.188875,0.119165,0.891716,0.688868,0.146409,0.009021,0.024268,0.017153,0.026539,0.036052,,34.68,20260802_162818,mc_cv_wl_bayesian_gpu_nci_full_atoms512_20260802_162818_20260802_164900
